raceId,year,round,circuitId,name,date,time,url,positionPointsRace
401,1987,14,32,Mexican Grand Prix,18-10-1987,\N,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix,6
402,1987,15,22,Japanese Grand Prix,01-11-1987,\N,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix,6
403,1987,16,29,Australian Grand Prix,15-11-1987,\N,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix,6
372,1988,1,36,Brazilian Grand Prix,03-04-1988,\N,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix,6
373,1988,2,21,San Marino Grand Prix,01-05-1988,\N,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix,6
374,1988,3,6,Monaco Grand Prix,15-05-1988,\N,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,6
375,1988,4,32,Mexican Grand Prix,29-05-1988,\N,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,6
376,1988,5,7,Canadian Grand Prix,12-06-1988,\N,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix,6
377,1988,6,37,Detroit Grand Prix,19-06-1988,\N,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,6
378,1988,7,34,French Grand Prix,03-07-1988,\N,http://en.wikipedia.org/wiki/1988_French_Grand_Prix,6
379,1988,8,9,British Grand Prix,10-07-1988,\N,http://en.wikipedia.org/wiki/1988_British_Grand_Prix,6
380,1988,9,10,German Grand Prix,24-07-1988,\N,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,6
381,1988,10,11,Hungarian Grand Prix,07-08-1988,\N,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,6
382,1988,11,13,Belgian Grand Prix,28-08-1988,\N,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,6
383,1988,12,14,Italian Grand Prix,11-09-1988,\N,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,6
384,1988,13,27,Portuguese Grand Prix,25-09-1988,\N,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,6
385,1988,14,26,Spanish Grand Prix,02-10-1988,\N,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,6
386,1988,15,22,Japanese Grand Prix,30-10-1988,\N,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,6
387,1988,16,29,Australian Grand Prix,13-11-1988,\N,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,6
356,1989,1,36,Brazilian Grand Prix,26-03-1989,\N,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix,6
357,1989,2,21,San Marino Grand Prix,23-04-1989,\N,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,6
358,1989,3,6,Monaco Grand Prix,07-05-1989,\N,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix,6
359,1989,4,32,Mexican Grand Prix,28-05-1989,\N,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix,6
360,1989,5,33,United States Grand Prix,04-06-1989,\N,http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix,6
361,1989,6,7,Canadian Grand Prix,18-06-1989,\N,http://en.wikipedia.org/wiki/1989_Canadian_Grand_Prix,6
362,1989,7,34,French Grand Prix,09-07-1989,\N,http://en.wikipedia.org/wiki/1989_French_Grand_Prix,6
363,1989,8,9,British Grand Prix,16-07-1989,\N,http://en.wikipedia.org/wiki/1989_British_Grand_Prix,6
364,1989,9,10,German Grand Prix,30-07-1989,\N,http://en.wikipedia.org/wiki/1989_German_Grand_Prix,6
365,1989,10,11,Hungarian Grand Prix,13-08-1989,\N,http://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix,6
366,1989,11,13,Belgian Grand Prix,27-08-1989,\N,http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix,6
367,1989,12,14,Italian Grand Prix,10-09-1989,\N,http://en.wikipedia.org/wiki/1989_Italian_Grand_Prix,6
368,1989,13,27,Portuguese Grand Prix,24-09-1989,\N,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix,6
369,1989,14,26,Spanish Grand Prix,01-10-1989,\N,http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix,6
370,1989,15,22,Japanese Grand Prix,22-10-1989,\N,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix,6
371,1989,16,29,Australian Grand Prix,05-11-1989,\N,http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix,6
321,1990,1,33,United States Grand Prix,11-03-1990,\N,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix,6
322,1990,2,18,Brazilian Grand Prix,25-03-1990,\N,http://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix,6
323,1990,3,21,San Marino Grand Prix,13-05-1990,\N,http://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix,6
324,1990,4,6,Monaco Grand Prix,27-05-1990,\N,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix,6
325,1990,5,7,Canadian Grand Prix,10-06-1990,\N,http://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix,6
326,1990,6,32,Mexican Grand Prix,24-06-1990,\N,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix,6
327,1990,7,34,French Grand Prix,08-07-1990,\N,http://en.wikipedia.org/wiki/1990_French_Grand_Prix,6
328,1990,8,9,British Grand Prix,15-07-1990,\N,http://en.wikipedia.org/wiki/1990_British_Grand_Prix,6
329,1990,9,10,German Grand Prix,29-07-1990,\N,http://en.wikipedia.org/wiki/1990_German_Grand_Prix,6
330,1990,10,11,Hungarian Grand Prix,12-08-1990,\N,http://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix,6
331,1990,11,13,Belgian Grand Prix,26-08-1990,\N,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix,6
332,1990,12,14,Italian Grand Prix,09-09-1990,\N,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix,6
333,1990,13,27,Portuguese Grand Prix,23-09-1990,\N,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix,6
334,1990,14,26,Spanish Grand Prix,30-09-1990,\N,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix,6
335,1990,15,22,Japanese Grand Prix,21-10-1990,\N,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,6
336,1990,16,29,Australian Grand Prix,04-11-1990,\N,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix,6
305,1991,1,33,United States Grand Prix,10-03-1991,\N,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix,6
306,1991,2,18,Brazilian Grand Prix,24-03-1991,\N,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix,6
307,1991,3,21,San Marino Grand Prix,28-04-1991,\N,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix,6
308,1991,4,6,Monaco Grand Prix,12-05-1991,\N,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,6
309,1991,5,7,Canadian Grand Prix,02-06-1991,\N,http://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix,6
310,1991,6,32,Mexican Grand Prix,16-06-1991,\N,http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix,6
311,1991,7,8,French Grand Prix,07-07-1991,\N,http://en.wikipedia.org/wiki/1991_French_Grand_Prix,6
312,1991,8,9,British Grand Prix,14-07-1991,\N,http://en.wikipedia.org/wiki/1991_British_Grand_Prix,6
313,1991,9,10,German Grand Prix,28-07-1991,\N,http://en.wikipedia.org/wiki/1991_German_Grand_Prix,6
314,1991,10,11,Hungarian Grand Prix,11-08-1991,\N,http://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix,6
315,1991,11,13,Belgian Grand Prix,25-08-1991,\N,http://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix,6
316,1991,12,14,Italian Grand Prix,08-09-1991,\N,http://en.wikipedia.org/wiki/1991_Italian_Grand_Prix,6
317,1991,13,27,Portuguese Grand Prix,22-09-1991,\N,http://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix,6
318,1991,14,4,Spanish Grand Prix,29-09-1991,\N,http://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix,6
319,1991,15,22,Japanese Grand Prix,20-10-1991,\N,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix,6
320,1991,16,29,Australian Grand Prix,03-11-1991,\N,http://en.wikipedia.org/wiki/1991_Australian_Grand_Prix,6
289,1992,1,30,South African Grand Prix,01-03-1992,\N,http://en.wikipedia.org/wiki/1992_South_African_Grand_Prix,6
290,1992,2,32,Mexican Grand Prix,22-03-1992,\N,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix,6
291,1992,3,18,Brazilian Grand Prix,05-04-1992,\N,http://en.wikipedia.org/wiki/1992_Brazilian_Grand_Prix,6
292,1992,4,4,Spanish Grand Prix,03-05-1992,\N,http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix,6
293,1992,5,21,San Marino Grand Prix,17-05-1992,\N,http://en.wikipedia.org/wiki/1992_San_Marino_Grand_Prix,6
294,1992,6,6,Monaco Grand Prix,31-05-1992,\N,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix,6
295,1992,7,7,Canadian Grand Prix,14-06-1992,\N,http://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix,6
296,1992,8,8,French Grand Prix,05-07-1992,\N,http://en.wikipedia.org/wiki/1992_French_Grand_Prix,6
297,1992,9,9,British Grand Prix,12-07-1992,\N,http://en.wikipedia.org/wiki/1992_British_Grand_Prix,6
298,1992,10,10,German Grand Prix,26-07-1992,\N,http://en.wikipedia.org/wiki/1992_German_Grand_Prix,6
299,1992,11,11,Hungarian Grand Prix,16-08-1992,\N,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix,6
300,1992,12,13,Belgian Grand Prix,30-08-1992,\N,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix,6
301,1992,13,14,Italian Grand Prix,13-09-1992,\N,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix,6
302,1992,14,27,Portuguese Grand Prix,27-09-1992,\N,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix,6
303,1992,15,22,Japanese Grand Prix,25-10-1992,\N,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix,6
304,1992,16,29,Australian Grand Prix,08-11-1992,\N,http://en.wikipedia.org/wiki/1992_Australian_Grand_Prix,6
273,1993,1,30,South African Grand Prix,14-03-1993,\N,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix,6
274,1993,2,18,Brazilian Grand Prix,28-03-1993,\N,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix,6
275,1993,3,31,European Grand Prix,11-04-1993,\N,http://en.wikipedia.org/wiki/1993_European_Grand_Prix,6
276,1993,4,21,San Marino Grand Prix,25-04-1993,\N,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix,6
277,1993,5,4,Spanish Grand Prix,09-05-1993,\N,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix,6
278,1993,6,6,Monaco Grand Prix,23-05-1993,\N,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,6
279,1993,7,7,Canadian Grand Prix,13-06-1993,\N,http://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix,6
280,1993,8,8,French Grand Prix,04-07-1993,\N,http://en.wikipedia.org/wiki/1993_French_Grand_Prix,6
281,1993,9,9,British Grand Prix,11-07-1993,\N,http://en.wikipedia.org/wiki/1993_British_Grand_Prix,6
282,1993,10,10,German Grand Prix,25-07-1993,\N,http://en.wikipedia.org/wiki/1993_German_Grand_Prix,6
283,1993,11,11,Hungarian Grand Prix,15-08-1993,\N,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,6
284,1993,12,13,Belgian Grand Prix,29-08-1993,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,6
285,1993,13,14,Italian Grand Prix,12-09-1993,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,6
286,1993,14,27,Portuguese Grand Prix,26-09-1993,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,6
287,1993,15,22,Japanese Grand Prix,24-10-1993,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,6
288,1993,16,29,Australian Grand Prix,07-11-1993,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,6
257,1994,1,18,Brazilian Grand Prix,27-03-1994,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,6
258,1994,2,28,Pacific Grand Prix,17-04-1994,\N,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,6
259,1994,3,21,San Marino Grand Prix,01-05-1994,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,6
260,1994,4,6,Monaco Grand Prix,15-05-1994,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,6
261,1994,5,4,Spanish Grand Prix,29-05-1994,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,6
262,1994,6,7,Canadian Grand Prix,12-06-1994,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,6
263,1994,7,8,French Grand Prix,03-07-1994,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,6
264,1994,8,9,British Grand Prix,10-07-1994,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,6
265,1994,9,10,German Grand Prix,31-07-1994,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,6
266,1994,10,11,Hungarian Grand Prix,14-08-1994,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,6
267,1994,11,13,Belgian Grand Prix,28-08-1994,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,6
268,1994,12,14,Italian Grand Prix,11-09-1994,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,6
269,1994,13,27,Portuguese Grand Prix,25-09-1994,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,6
270,1994,14,26,European Grand Prix,16-10-1994,\N,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,6
271,1994,15,22,Japanese Grand Prix,06-11-1994,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,6
272,1994,16,29,Australian Grand Prix,13-11-1994,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,6
240,1995,1,18,Brazilian Grand Prix,26-03-1995,\N,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix,6
241,1995,2,25,Argentine Grand Prix,09-04-1995,\N,http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix,6
242,1995,3,21,San Marino Grand Prix,30-04-1995,\N,http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix,6
243,1995,4,4,Spanish Grand Prix,14-05-1995,\N,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix,6
244,1995,5,6,Monaco Grand Prix,28-05-1995,\N,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,6
245,1995,6,7,Canadian Grand Prix,11-06-1995,\N,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix,6
246,1995,7,8,French Grand Prix,02-07-1995,\N,http://en.wikipedia.org/wiki/1995_French_Grand_Prix,6
247,1995,8,9,British Grand Prix,16-07-1995,\N,http://en.wikipedia.org/wiki/1995_British_Grand_Prix,6
248,1995,9,10,German Grand Prix,30-07-1995,\N,http://en.wikipedia.org/wiki/1995_German_Grand_Prix,6
249,1995,10,11,Hungarian Grand Prix,13-08-1995,\N,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix,6
250,1995,11,13,Belgian Grand Prix,27-08-1995,\N,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix,6
251,1995,12,14,Italian Grand Prix,10-09-1995,\N,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix,6
252,1995,13,27,Portuguese Grand Prix,24-09-1995,\N,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix,6
253,1995,14,20,European Grand Prix,01-10-1995,\N,http://en.wikipedia.org/wiki/1995_European_Grand_Prix,6
254,1995,15,28,Pacific Grand Prix,22-10-1995,\N,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,6
255,1995,16,22,Japanese Grand Prix,29-10-1995,\N,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,6
256,1995,17,29,Australian Grand Prix,12-11-1995,\N,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix,6
224,1996,1,1,Australian Grand Prix,10-03-1996,\N,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix,6
225,1996,2,18,Brazilian Grand Prix,31-03-1996,\N,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix,6
226,1996,3,25,Argentine Grand Prix,07-04-1996,\N,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix,6
227,1996,4,20,European Grand Prix,28-04-1996,\N,http://en.wikipedia.org/wiki/1996_European_Grand_Prix,6
228,1996,5,21,San Marino Grand Prix,05-05-1996,\N,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix,6
229,1996,6,6,Monaco Grand Prix,19-05-1996,\N,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,6
230,1996,7,4,Spanish Grand Prix,02-06-1996,\N,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix,6
231,1996,8,7,Canadian Grand Prix,16-06-1996,\N,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix,6
232,1996,9,8,French Grand Prix,30-06-1996,\N,http://en.wikipedia.org/wiki/1996_French_Grand_Prix,6
233,1996,10,9,British Grand Prix,14-07-1996,\N,http://en.wikipedia.org/wiki/1996_British_Grand_Prix,6
234,1996,11,10,German Grand Prix,28-07-1996,\N,http://en.wikipedia.org/wiki/1996_German_Grand_Prix,6
235,1996,12,11,Hungarian Grand Prix,11-08-1996,\N,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix,6
236,1996,13,13,Belgian Grand Prix,25-08-1996,\N,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix,6
237,1996,14,14,Italian Grand Prix,08-09-1996,\N,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix,6
238,1996,15,27,Portuguese Grand Prix,22-09-1996,\N,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix,6
239,1996,16,22,Japanese Grand Prix,13-10-1996,\N,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,6
207,1997,1,1,Australian Grand Prix,09-03-1997,\N,http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix,6
208,1997,2,18,Brazilian Grand Prix,30-03-1997,\N,http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix,6
209,1997,3,25,Argentine Grand Prix,13-04-1997,\N,http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix,6
210,1997,4,21,San Marino Grand Prix,27-04-1997,\N,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix,6
211,1997,5,6,Monaco Grand Prix,11-05-1997,\N,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,6
212,1997,6,4,Spanish Grand Prix,25-05-1997,\N,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix,6
213,1997,7,7,Canadian Grand Prix,15-06-1997,\N,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix,6
214,1997,8,8,French Grand Prix,29-06-1997,\N,http://en.wikipedia.org/wiki/1997_French_Grand_Prix,6
215,1997,9,9,British Grand Prix,13-07-1997,\N,http://en.wikipedia.org/wiki/1997_British_Grand_Prix,6
216,1997,10,10,German Grand Prix,27-07-1997,\N,http://en.wikipedia.org/wiki/1997_German_Grand_Prix,6
217,1997,11,11,Hungarian Grand Prix,10-08-1997,\N,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix,6
218,1997,12,13,Belgian Grand Prix,24-08-1997,\N,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix,6
219,1997,13,14,Italian Grand Prix,07-09-1997,\N,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix,6
220,1997,14,23,Austrian Grand Prix,21-09-1997,\N,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix,6
221,1997,15,20,Luxembourg Grand Prix,28-09-1997,\N,http://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix,6
222,1997,16,22,Japanese Grand Prix,12-10-1997,\N,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,6
223,1997,17,26,European Grand Prix,26-10-1997,\N,http://en.wikipedia.org/wiki/1997_European_Grand_Prix,6
191,1998,1,1,Australian Grand Prix,08-03-1998,\N,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix,6
192,1998,2,18,Brazilian Grand Prix,29-03-1998,\N,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix,6
193,1998,3,25,Argentine Grand Prix,12-04-1998,\N,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix,6
194,1998,4,21,San Marino Grand Prix,26-04-1998,\N,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix,6
195,1998,5,4,Spanish Grand Prix,10-05-1998,\N,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix,6
196,1998,6,6,Monaco Grand Prix,24-05-1998,\N,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,6
197,1998,7,7,Canadian Grand Prix,07-06-1998,\N,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix,6
198,1998,8,8,French Grand Prix,28-06-1998,\N,http://en.wikipedia.org/wiki/1998_French_Grand_Prix,6
199,1998,9,9,British Grand Prix,12-07-1998,\N,http://en.wikipedia.org/wiki/1998_British_Grand_Prix,6
200,1998,10,23,Austrian Grand Prix,26-07-1998,\N,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix,6
201,1998,11,10,German Grand Prix,02-08-1998,\N,http://en.wikipedia.org/wiki/1998_German_Grand_Prix,6
202,1998,12,11,Hungarian Grand Prix,16-08-1998,\N,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix,6
203,1998,13,13,Belgian Grand Prix,30-08-1998,\N,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix,6
204,1998,14,14,Italian Grand Prix,13-09-1998,\N,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix,6
205,1998,15,20,Luxembourg Grand Prix,27-09-1998,\N,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix,6
206,1998,16,22,Japanese Grand Prix,01-11-1998,\N,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,6
175,1999,1,1,Australian Grand Prix,07-03-1999,\N,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix,6
176,1999,2,18,Brazilian Grand Prix,11-04-1999,\N,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix,6
177,1999,3,21,San Marino Grand Prix,02-05-1999,\N,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix,6
178,1999,4,6,Monaco Grand Prix,16-05-1999,\N,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,6
179,1999,5,4,Spanish Grand Prix,30-05-1999,\N,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix,6
180,1999,6,7,Canadian Grand Prix,13-06-1999,\N,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix,6
181,1999,7,8,French Grand Prix,27-06-1999,\N,http://en.wikipedia.org/wiki/1999_French_Grand_Prix,6
182,1999,8,9,British Grand Prix,11-07-1999,\N,http://en.wikipedia.org/wiki/1999_British_Grand_Prix,6
183,1999,9,23,Austrian Grand Prix,25-07-1999,\N,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix,6
184,1999,10,10,German Grand Prix,01-08-1999,\N,http://en.wikipedia.org/wiki/1999_German_Grand_Prix,6
185,1999,11,11,Hungarian Grand Prix,15-08-1999,\N,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix,6
186,1999,12,13,Belgian Grand Prix,29-08-1999,\N,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix,6
187,1999,13,14,Italian Grand Prix,12-09-1999,\N,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix,6
188,1999,14,20,European Grand Prix,26-09-1999,\N,http://en.wikipedia.org/wiki/1999_European_Grand_Prix,6
189,1999,15,2,Malaysian Grand Prix,17-10-1999,\N,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,6
190,1999,16,22,Japanese Grand Prix,31-10-1999,\N,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,6
158,2000,1,1,Australian Grand Prix,12-03-2000,\N,http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix,6
159,2000,2,18,Brazilian Grand Prix,26-03-2000,\N,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix,6
160,2000,3,21,San Marino Grand Prix,09-04-2000,\N,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix,6
161,2000,4,9,British Grand Prix,23-04-2000,\N,http://en.wikipedia.org/wiki/2000_British_Grand_Prix,6
162,2000,5,4,Spanish Grand Prix,07-05-2000,\N,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix,6
163,2000,6,20,European Grand Prix,21-05-2000,\N,http://en.wikipedia.org/wiki/2000_European_Grand_Prix,6
164,2000,7,6,Monaco Grand Prix,04-06-2000,\N,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,6
165,2000,8,7,Canadian Grand Prix,18-06-2000,\N,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix,6
166,2000,9,8,French Grand Prix,02-07-2000,\N,http://en.wikipedia.org/wiki/2000_French_Grand_Prix,6
167,2000,10,23,Austrian Grand Prix,16-07-2000,\N,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix,6
168,2000,11,10,German Grand Prix,30-07-2000,\N,http://en.wikipedia.org/wiki/2000_German_Grand_Prix,6
169,2000,12,11,Hungarian Grand Prix,13-08-2000,\N,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix,6
170,2000,13,13,Belgian Grand Prix,27-08-2000,\N,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix,6
171,2000,14,14,Italian Grand Prix,10-09-2000,\N,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix,6
172,2000,15,19,United States Grand Prix,24-09-2000,\N,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix,6
173,2000,16,22,Japanese Grand Prix,08-10-2000,\N,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,6
174,2000,17,2,Malaysian Grand Prix,22-10-2000,\N,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,6
141,2001,1,1,Australian Grand Prix,04-03-2001,\N,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix,6
142,2001,2,2,Malaysian Grand Prix,18-03-2001,\N,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix,6
143,2001,3,18,Brazilian Grand Prix,01-04-2001,\N,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix,6
144,2001,4,21,San Marino Grand Prix,15-04-2001,\N,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix,6
145,2001,5,4,Spanish Grand Prix,29-04-2001,\N,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix,6
146,2001,6,23,Austrian Grand Prix,13-05-2001,\N,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix,6
147,2001,7,6,Monaco Grand Prix,27-05-2001,\N,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,6
148,2001,8,7,Canadian Grand Prix,10-06-2001,\N,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix,6
